date	YEAR	TIME_PRECISION	EVENT_TYPE	INTER2	INTERACTION	COUNTRY	ADM_LEVEL_1	ADM_LEVEL_2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	pro1	pro2	latlong
6/7/2015	2015	1	Battle-No change of territory	2	23	South Sudan	Unity	Rubkona	9.25252	29.78826	3		0	8733	9.252528733	"9.252528733,29.78826"
6/7/2015	2015	1	Non-violent transfer of territory	2	12	South Sudan	Upper Nile	Malakal	9.53342	31.66048	1		0	8734	9.533428734	"9.533428734,31.66048"
6/7/2015	2015	2	Violence against civilians	7	37	South Sudan	Western Bahr el Ghazal	Wau	7.71773	28.00713	1		2	8735	7.717738735	"7.717738735,28.00713"
7/7/2015	2015	1	Non-violent activity by a conflict actor	0	20	South Sudan	Northern Bahr el Ghazal	Aweil West	8.78628	27.40153	1		0	8736	8.786288736	"8.786288736,27.40153"
8/7/2015	2015	1	Violence against civilians	7	37	South Sudan	Central Equatoria	Lainya	4.35	31.08	2		3	8737	4.358737	"4.358737,31.08"
10/7/2015	2015	1	Remote violence	0	10	South Sudan	Central Equatoria	Juba	4.8517	31.5825	2		0	8738	4.85178738	"4.85178738,31.5825"
11/7/2015	2015	1	Violence against civilians	7	17	South Sudan	Central Equatoria	Juba	4.8517	31.5825	2		2	8739	4.85178739	"4.85178739,31.5825"
11/7/2015	2015	1	Violence against civilians	7	37	South Sudan	Western Equatoria	Mundri East	5.33285	30.4581	2		2	8740	5.33285874	"5.332858740,30.4581"
11/7/2015	2015	1	Violence against civilians	7	17	South Sudan	Western Equatoria	Mundri East	5.33285	30.4581	2		1	8741	5.332858741	"5.332858741,30.4581"
12/7/2015	2015	1	Battle-No change of territory	1	11	South Sudan	Central Equatoria	Juba	4.8517	31.5825	1		3	8742	4.85178742	"4.85178742,31.5825"
12/7/2015	2015	1	Riots/Protests	0	60	South Sudan	Lakes	Yirol West	6.55454	30.49994	2		0	8743	6.554548743	"6.554548743,30.49994"
12/7/2015	2015	1	Riots/Protests	0	60	South Sudan	Lakes	Yirol East	6.83333	30.99933	2		0	8744	6.833338744	"6.833338744,30.99933"
12/7/2015	2015	1	Violence against civilians	7	47	South Sudan	Lakes	Yirol West	6.55454	30.49994	2		27	8745	6.554548745	"6.554548745,30.49994"
12/7/2015	2015	1	Violence against civilians	7	17	South Sudan	Warrap	Gogrial West	8.285	27.97617	1		1	8746	8.2858746	"8.2858746,27.97617"
13/07/2015	2015	1	Battle-No change of territory	4	14	South Sudan	Central Equatoria	Juba	4.8517	31.5825	2	Radio Tamazuj; Sudan Tribune	15	8747	4.85178747	"4.85178747,31.5825"
13/07/2015	2015	1	Riots/Protests	0	60	South Sudan	Lakes	Rumbek Centre	6.81868	29.69952	1	Radio Tamazuj	0	8748	6.818688748	"6.818688748,29.69952"
14/07/2015	2015	1	Battle-No change of territory	4	14	South Sudan	Jonglei	Pochalla	7.16667	34.08333	1	Sudan Tribune	6	8749	7.166678749	"7.166678749,34.08333"
14/07/2015	2015	1	Violence against civilians	7	47	South Sudan	Jonglei	Duk	7.46	31.42	2	Sudan Tribune	1	8750	7.46875	"7.468750,31.42"
15/07/2015	2015	1	Non-violent activity by a conflict actor	0	40	South Sudan	Lakes	Rumbek Centre	6.78892	29.71513	1	Radio Tamazuj	0	8751	6.788928751	"6.788928751,29.71513"
15/07/2015	2015	3	Violence against civilians	7	17	South Sudan	Unity	Leer	8.29358	30.13261	1	Sudane Tribune	100	8752	8.293588752	"8.293588752,30.13261"
15/07/2015	2015	3	Violence against civilians	7	17	South Sudan	Unity	Mayendit	8.131	30.01483	1	Sudane Tribune	100	8753	8.1318753	"8.1318753,30.01483"
16/07/2015	2015	1	Battle-No change of territory	4	44	South Sudan	Lakes	Rumbek Centre	6.81868	29.69952	2	Radio Tamazuj	7	8754	6.818688754	"6.818688754,29.69952"
18/07/2015	2015	1	Violence against civilians	7	37	South Sudan	Central Equatoria	Juba	4.86086	31.61782	2	Radio Tamazuj	3	8755	4.860868755	"4.860868755,31.61782"
18/07/2015	2015	1	Violence against civilians	7	37	South Sudan	Central Equatoria	Kajo-Keji	3.88478	31.66667	2	Radio Tamazuj; Sudan Tribune	5	8756	3.884788756	"3.884788756,31.66667"
18/07/2015	2015	1	Violence against civilians	7	37	South Sudan	Lakes	Rumbek Centre	6.81868	29.69952	1	Sudan Tribune	0	8757	6.818688757	"6.818688757,29.69952"
18/07/2015	2015	1	Violence against civilians	7	37	South Sudan	Upper Nile	Fashoda	9.82778	31.98444	1	Radio Tamazuj	9	8758	9.827788758	"9.827788758,31.98444"
19/07/2015	2015	1	Battle-No change of territory	1	14	South Sudan	Jonglei	Duk	7.46	31.42	2	Sudan Tribune	1	8759	7.468759	"7.468759,31.42"
20/07/2015	2015	2	Violence against civilians	7	47	South Sudan	Western Bahr el Ghazal	Wau	7.71773	28.00713	1	Radio Tamazuj	1	8760	7.71773876	"7.717738760,28.00713"
22/07/2015	2015	1	Non-violent activity by a conflict actor	0	20	South Sudan	Central Equatoria	Juba	4.86086	31.61782	3	Agence France Presse; Associated Press International	0	8761	4.860868761	"4.860868761,31.61782"
22/07/2015	2015	1	Riots/Protests	1	15	South Sudan	Central Equatoria	Yei	4.0899	30.67164	1	Radio Tamazuj	0	8762	4.08998762	"4.08998762,30.67164"
23/07/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Unity	Pariang	9.68	30.78	1	Radio Tamazuj	0	8763	9.688763	"9.688763,30.78"
26/07/2015	2015	1	Violence against civilians	7	47	South Sudan	Jonglei	Bor South	6.21437	31.56201	2	Sudan Tribune	0	8764	6.214378764	"6.214378764,31.56201"
26/07/2015	2015	1	Violence against civilians	7	17	South Sudan	Upper Nile	Malakal	9.54089	31.65206	1	Radio Tamazuj	2	8765	9.540898765	"9.540898765,31.65206"
26/07/2015	2015	1	Violence against civilians	7	47	South Sudan	Warrap	Twic	8.99776	28.3583	1	Sudan Tribune	1	8766	8.997768766	"8.997768766,28.3583"
27/07/2015	2015	1	Non-violent activity by a conflict actor	0	10	South Sudan	Jonglei	Ayod	8.3185	30.88833	1	Radio Tamazuj	0	8767	8.31858767	"8.31858767,30.88833"
27/07/2015	2015	1	Battle-No change of territory	1	14	South Sudan	Warrap	Gogrial East	8.598	28.47383	2	Sudan Tribune	19	8768	8.5988768	"8.5988768,28.47383"
27/07/2015	2015	2	Battle-No change of territory	1	13	South Sudan	Western Equatoria	Yambio	4.42811	28.40691	1	Radio Tamazuj	3	8769	4.428118769	"4.428118769,28.40691"
28/07/2015	2015	1	Battle-No change of territory	1	13	South Sudan	Central Equatoria	Juba	4.86086	31.61782	1	Radio Tamazuj	1	8770	4.86086877	"4.860868770,31.61782"
28/07/2015	2015	1	Violence against civilians	7	37	South Sudan	Central Equatoria	Juba	4.86086	31.61782	1	Radio Tamazuj	0	8771	4.860868771	"4.860868771,31.61782"
28/07/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Jonglei	Ayod	8.155	31.14758	2	Sudane Tribune	20	8772	8.1558772	"8.1558772,31.14758"
28/07/2015	2015	1	Battle-No change of territory	1	11	South Sudan	Northern Bahr el Ghazal	Aweil West	8.78628	27.40153	1	Sudan Tribune	1	8773	8.786288773	"8.786288773,27.40153"
28/07/2015	2015	1	Violence against civilians	7	17	South Sudan	Northern Bahr el Ghazal	Aweil West	8.78628	27.40153	1	Sudan Tribune	5	8774	8.786288774	"8.786288774,27.40153"
29/07/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Jonglei	Ayod	8.155	31.14758	2	Sudane Tribune	20	8775	8.1558775	"8.1558775,31.14758"
29/07/2015	2015	1	Violence against civilians	7	17	South Sudan	Western Equatoria	Yambio	4.57097	28.41041	1	Radio Tamazuj; Sudan Tribune	2	8776	4.570978776	"4.570978776,28.41041"
30/07/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Jonglei	Ayod	8.155	31.14758	2	Sudane Tribune	20	8777	8.1558777	"8.1558777,31.14758"
31/07/2015	2015	2	Non-violent activity by a conflict actor	0	80	South Sudan	Eastern Equatoria	Magwi	3.87383	32.47133	1	Sudan Tribune	0	8778	3.873838778	"3.873838778,32.47133"
31/07/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Jonglei	Ayod	8.155	31.14758	2	Sudane Tribune	20	8779	8.1558779	"8.1558779,31.14758"
31/07/2015	2015	1	Battle-No change of territory	4	44	South Sudan	Western Equatoria	Yambio	4.57097	28.41041	1	"Xinhua, Radio Tamazuj; Sudan Tribune"	2	8780	4.57097878	"4.570978780,28.41041"
1/8/2015	2015	1	Riots/Protests	0	60	South Sudan	Jonglei	Bor South	6.21437	31.56201	1		0	8781	6.214378781	"6.214378781,31.56201"
1/8/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Jonglei	Ayod	8.155	31.14758	2		20	8782	8.1558782	"8.1558782,31.14758"
1/8/2015	2015	1	Battle-No change of territory	4	44	South Sudan	Western Equatoria	Yambio	4.57097	28.41041	1		2	8783	4.570978783	"4.570978783,28.41041"
1/8/2015	2015	1	Non-violent activity by a conflict actor	0	10	South Sudan	Western Equatoria	Yambio	4.42	28.43818	1		0	8784	4.428784	"4.428784,28.43818"
2/8/2015	2015	1	Battle-No change of territory	1	13	South Sudan	Western Bahr el Ghazal	Wau	7.71773	28.00713	1		2	8785	7.717738785	"7.717738785,28.00713"
3/8/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Unity	Leer	8.29358	30.13261	1		10	8786	8.293588786	"8.293588786,30.13261"
3/8/2015	2015	2	Battle-No change of territory	2	12	South Sudan	Unity	Mayendit	8.131	30.01483	1		10	8787	8.1318787	"8.1318787,30.01483"
3/8/2015	2015	1	Battle-No change of territory	1	13	South Sudan	Western Equatoria	Yambio	4.42	28.43818	1		0	8788	4.428788	"4.428788,28.43818"
4/8/2015	2015	1	Riots/Protests	0	60	South Sudan	Western Bahr el Ghazal	Wau	7.71773	28.00713	1		0	8789	7.717738789	"7.717738789,28.00713"
6/8/2015	2015	1	Riots/Protests	0	60	South Sudan	Central Equatoria	Juba	4.86086	31.61782	1		0	8790	4.86086879	"4.860868790,31.61782"
6/8/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Unity	Pariang	9.91229	29.98137	1		0	8791	9.912298791	"9.912298791,29.98137"
7/8/2015	2015	1	Riots/Protests	0	60	South Sudan	Central Equatoria	Juba	4.86086	31.61782	1		0	8792	4.860868792	"4.860868792,31.61782"
7/8/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Unity	Pariang	9.91229	29.98137	1		0	8793	9.912298793	"9.912298793,29.98137"
8/8/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Unity	Pariang	9.91229	29.98137	2		0	8794	9.912298794	"9.912298794,29.98137"
8/8/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Upper Nile	Fashoda	9.96	32	1		0	8795	9.968795	"9.968795,32"
10/8/2015	2015	1	Battle-No change of territory	2	12	South Sudan	Jonglei	Pibor	6.29158	33.44249	1		0	8796	6.291588796	"6.291588796,33.44249"
10/8/2015	2015	1	Violence against civilians	7	37	South Sudan	Jonglei	Duk	7.46	31.42	1		1	8797	7.468797	"7.468797,31.42"
11/8/2015	2015	1	Violence against civilians	7	27	South Sudan	Western Bahr el Ghazal	Wau	6.93333	27.95	2		2	8798	6.933338798	"6.933338798,27.95"
12/8/2015	2015	1	Violence against civilians	7	47	South Sudan	Eastern Equatoria	Torit	4.41818	32.57668	1		1	8799	4.418188799	"4.418188799,32.57668"
13/08/2015	2015	1	Riots/Protests	0	60	South Sudan	Warrap	Gogrial West	8.285	27.97617	1	Radio Tamazuj	0	8800	8.28588	"8.2858800,27.97617"
14/08/2015	2015	1	Battle-No change of territory	1	13	South Sudan	Central Equatoria	Juba	4.86777	31.54635	1	Radio Tamazuj	1	8801	4.867778801	"4.867778801,31.54635"
15/03/1998	1998	3	Violence against civilians	7	47	Sudan	Darfur	West Darfur	13.44127	22.4454	2	Darfur Chronology; AFP	23	8802	13.4412788	"13.441278802,22.4454"
15/04/1998	1998	3	Battle-No change of territory	4	44	Sudan	Darfur	West Darfur	13.44127	22.4454	2	Darfur Chronology; El Saree el Syasi	0	8803	13.4412788	"13.441278803,22.4454"
31/12/2002	2002	1	Violence against civilians	7	47	Sudan	Darfur	South Darfur	11.30215	25.08168	1	Darfur Chronology; AFP; AP	35	8804	11.3021588	"11.302158804,25.08168"
26/02/2003	2003	1	Battle-No change of territory	1	14	Sudan	Darfur	North Darfur	13.62639	25.35594	1	Darfur Chronology; AP; SUNA; Al-Sahafa	13	8805	13.62639881	"13.626398805,25.35594"
26/02/2003	2003	2	Non-violent transfer of territory	0	20	Sudan	Darfur	North Darfur	13.75	24.5	2	Darfur Chronology; AFP; IRIN	0	8806	13.758806	"13.758806,24.5"
5/3/2003	2003	2	Battle-Government regains territory	1	12	Sudan	Darfur	North Darfur	13.75	24.5	2	Darfur Chronology; AFP	0	8807	13.758807	"13.758807,24.5"
8/3/2003	2003	2	Battle-No change of territory	1	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP	0	8808	13.62639881	"13.626398808,25.35594"
15/03/2003	2003	2	Battle-Non-state actor overtakes territory	1	12	Sudan	Darfur	North Darfur	13.75	24.5	2	Darfur Chronology; AFP	195	8809	13.758809	"13.758809,24.5"
15/03/2003	2003	2	Non-violent activity by a conflict actor	0	20	Sudan	Darfur	North Darfur	13.62639	25.35594	3	Darfur Chronology; AFP	0	8810	13.62639881	"13.626398810,25.35594"
19/03/2003	2003	2	Remote violence	2	12	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; IRIN	0	8811	15.09431881	"15.094318811,23.24432"
26/03/2003	2003	2	Battle-Non-state actor overtakes territory	2	12	Sudan	Darfur	North Darfur	15.01661	22.81754	1	Darfur Chronology; AFP	56	8812	15.01661881	"15.016618812,22.81754"
29/03/2003	2003	2	Battle-No change of territory	2	12	Sudan	Darfur	North Darfur	13.75	24.5	2	Darfur Chronology; AFP	10	8813	13.758813	"13.758813,24.5"
23/04/2003	2003	2	Battle-Government regains territory	2	12	Sudan	Darfur	West Darfur	13.44127	22.4454	2	Darfur Chronology; AFP	0	8814	13.44127881	"13.441278814,22.4454"
23/04/2003	2003	1	Battle-No change of territory	2	12	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP; AP	0	8815	14.20647882	"14.206478815,24.64988"
23/04/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	West Darfur	13.44127	22.4454	2	Darfur Chronology; IRIN; Amensty International	55	8816	13.44127882	"13.441278816,22.4454"
25/04/2003	2003	1	Battle-No change of territory	2	12	Sudan	Darfur	North Darfur	13.62639	25.35594	1	Darfur Chronology; AP	0	8817	13.62639882	"13.626398817,25.35594"
26/04/2003	2003	2	Battle-No change of territory	4	44	Sudan	Darfur	West Darfur	13.44127	22.4454	2	BBC Monitoring	44	8818	13.44127882	"13.441278818,22.4454"
17/05/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	North Darfur	14.20647	24.64988	2	Darfur Chronology; Amnesty International	2	8819	14.20647882	"14.206478819,24.64988"
17/05/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	North Darfur	14.41714	24.50931	1	Darfur Chronology; Amnesty International	2	8820	14.41714882	"14.417148820,24.50931"
24/05/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	14.20647	24.64988	2	Darfur Chronology; AFP	0	8821	14.20647882	"14.206478821,24.64988"
24/05/2003	2003	2	Remote violence	2	12	Sudan	Darfur	North Darfur	14.20647	24.64988	2	Darfur Chronology; AFP	10	8822	14.20647882	"14.206478822,24.64988"
28/05/2003	2003	2	Remote violence	0	10	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	0	8823	14.20647882	"14.206478823,24.64988"
28/05/2003	2003	2	Violence against civilians	7	17	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	0	8824	14.20647882	"14.206478824,24.64988"
4/6/2003	2003	2	Battle-No change of territory	1	12	Sudan	Darfur	West Darfur	14.05154	23.0125	1	Darfur Chronology; AFP	10	8825	14.05154883	"14.051548825,23.0125"
15/06/2003	2003	3	Remote violence	7	17	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; Amnesty International	0	8826	15.09431883	"15.094318826,23.24432"
7/7/2003	2003	1	Battle-No change of territory	4	44	Sudan	Darfur	South Darfur	12.05557	24.89058	2	Darfur Chronology; AFP	8	8827	12.05557883	"12.055578827,24.89058"
15/07/2003	2003	1	Battle-No change of territory	1	12	Sudan	Darfur	North Darfur	15.01661	22.81754	1	Darfur Chronology; Agence France Presse -- English	0	8828	15.01661883	"15.016618828,22.81754"
15/07/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	14.364	22.46173	1	Darfur Chronology; NYT; IRIN; AP; AFP	0	8829	14.3648829	"14.3648829,22.46173"
16/07/2003	2003	2	Battle-No change of territory	1	12	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	325	8830	14.20647883	"14.206478830,24.64988"
18/07/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP; al-Khartoum	100	8831	13.62639883	"13.626398831,25.35594"
19/07/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP; al-Khartoum	100	8832	13.62639883	"13.626398832,25.35594"
19/07/2003	2003	1	Violence against civilians	7	27	Sudan	Darfur	North Darfur	13.51573	24.86526	1	Darfur Chronology; IRIN	4	8833	13.51573883	"13.515738833,24.86526"
19/07/2003	2003	2	Battle-No change of territory	3	33	Sudan	Khartoum	Khartoum	15.4678	32.4856	1	"Darfur Chronology; Sudan TV, Omdurman"	2	8834	15.46788834	"15.46788834,32.4856"
20/07/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP; al-Khartoum	100	8835	13.62639884	"13.626398835,25.35594"
23/07/2003	2003	2	Remote violence	7	17	Sudan	Darfur	West Darfur	14.05154	23.0125	1	Darfur Chronology	0	8836	14.05154884	"14.051548836,23.0125"
26/07/2003	2003	2	Battle-No change of territory	1	12	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	530	8837	14.20647884	"14.206478837,24.64988"
26/07/2003	2003	2	Violence against civilians	7	17	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP	52	8838	13.62639884	"13.626398838,25.35594"
28/07/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	West Darfur	13.18318	22.44999	1	Darfur Chronology; Amnesty International	300	8839	13.18318884	"13.183188839,22.44999"
29/07/2003	2003	2	Violence against civilians	7	47	Sudan	Darfur	North Darfur	13.62639	25.35594	3	Darfur Chronology; Amnesty International	0	8840	13.62639884	"13.626398840,25.35594"
30/07/2003	2003	2	Violence against civilians	7	47	Sudan	Darfur	North Darfur	13.62639	25.35594	3	Darfur Chronology; Amnesty International	0	8841	13.62639884	"13.626398841,25.35594"
31/07/2003	2003	3	Remote violence	7	17	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; Amnesty International	0	8842	15.09431884	"15.094318842,23.24432"
31/07/2003	2003	2	Violence against civilians	7	47	Sudan	Darfur	North Darfur	13.62639	25.35594	3	Darfur Chronology; Amnesty International	0	8843	13.62639884	"13.626398843,25.35594"
1/8/2003	2003	1	Battle-Non-state actor overtakes territory	1	12	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP; Sudanile; al-Sharq al Awsat	525	8844	14.20647884	"14.206478844,24.64988"
5/8/2003	2003	1	Non-violent transfer of territory	0	20	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	0	8845	14.20647885	"14.206478845,24.64988"
5/8/2003	2003	1	Remote violence	7	17	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; AFP	0	8846	14.20647885	"14.206478846,24.64988"
5/8/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; Amnesty International; AFP	5	8847	14.20647885	"14.206478847,24.64988"
6/8/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	North Darfur	14.20647	24.64988	1	Darfur Chronology; Amnesty International; AFP	5	8848	14.20647885	"14.206478848,24.64988"
15/08/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	13.44127	22.4454	3	"Darfur Chronology, Amnesty International"	10	8849	13.44127885	"13.441278849,22.4454"
24/08/2003	2003	1	Remote violence	7	17	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; AFP; Pan Africa News	23	8850	15.09431885	"15.094318850,23.24432"
25/08/2003	2003	1	Remote violence	7	17	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; AFP; Pan Africa News	23	8851	15.09431885	"15.094318851,23.24432"
29/08/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	West Darfur	13.86673	22.21641	1	Darfur Chronology; Amnesty International	0	8852	13.86673885	"13.866738852,22.21641"
30/08/2003	2003	1	Violence against civilians	7	17	Sudan	Darfur	West Darfur	13.62048	22.17213	1	"Darfur Chronology, HRW"	16	8853	13.62048885	"13.620488853,22.17213"
31/08/2003	2003	1	Violence against civilians	7	17	Sudan	Darfur	West Darfur	13.62048	22.17213	1	"Darfur Chronology, HRW"	24	8854	13.62048885	"13.620488854,22.17213"
1/9/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	North Darfur	13.75	24.5	1	"Darfur Cronology, al-Ayam"	0	8855	13.758855	"13.758855,24.5"
3/9/2003	2003	1	Battle-No change of territory	1	12	Sudan	Darfur	South Darfur	12.05557	24.89058	2	"Darfur Chronology, AP, AFP, IRIN"	18	8856	12.05557886	"12.055578856,24.89058"
4/9/2003	2003	1	Remote violence	2	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP"	0	8857	13.62639886	"13.626398857,25.35594"
6/9/2003	2003	2	Battle-No change of territory	2	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP, IRIN"	0	8858	13.62639886	"13.626398858,25.35594"
6/9/2003	2003	2	Battle-No change of territory	2	12	Sudan	Darfur	North Darfur	14.20647	24.64988	1	"Darfur Chronology, AFP, IRIN"	2	8859	14.20647886	"14.206478859,24.64988"
8/9/2003	2003	1	Remote violence	1	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP, IRIN"	0	8860	13.62639886	"13.626398860,25.35594"
12/9/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	North Darfur	14.43841	24.98084	1	"Darfur Chronology, AFP, IRIN"	75	8861	14.43841886	"14.438418861,24.98084"
13/09/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	North Darfur	12.15	26.93318	1	"Darfur Chronology, AFP, IRIN"	16	8862	12.158862	"12.158862,26.93318"
24/09/2003	2003	2	Non-violent activity by a conflict actor	2	12	Sudan	Khartoum	Khartoum	15.57253	32.53635	3	"Darfur Chronology, NYT"	0	8863	15.57253886	"15.572538863,32.53635"
4/10/2003	2003	2	Battle-No change of territory	4	44	Sudan	Darfur	North Darfur	13.62639	25.35594	3	"Darfur Chronology, AP"	15	8864	13.62639886	"13.626398864,25.35594"
4/10/2003	2003	1	Violence against civilians	7	27	Sudan	Darfur	West Darfur	14.364	22.46173	1	"Darfur Chronology, al-Ayam"	12	8865	14.3648865	"14.3648865,22.46173"
8/10/2003	2003	2	Violence against civilians	7	17	Sudan	Darfur	West Darfur	12.95425	22.86693	1	"Darfur Chronology, HRW"	82	8866	12.95425887	"12.954258866,22.86693"
15/10/2003	2003	3	Violence against civilians	7	47	Sudan	Darfur	North Darfur	13.62639	25.35594	3	"Darfur Chronology, al-Rai al-Ayam"	2	8867	13.62639887	"13.626398867,25.35594"
16/10/2003	2003	1	Violence against civilians	7	47	Sudan	Darfur	North Darfur	13.75	24.5	1	"Darfur Chronology, IRIN"	30	8868	13.758868	"13.758868,24.5"
17/10/2003	2003	1	Remote violence	1	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP"	0	8869	13.62639887	"13.626398869,25.35594"
18/10/2003	2003	1	Remote violence	1	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP"	0	8870	13.62639887	"13.626398870,25.35594"
25/10/2003	2003	2	Violence against civilians	7	37	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AP"	9	8871	13.62639887	"13.626398871,25.35594"
29/10/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	13.75	24.5	1	Darfur Chronology; IRIN	10	8872	13.758872	"13.758872,24.5"
29/10/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	15.09431	23.24432	1	Darfur Chronology; IRIN	10	8873	15.09431887	"15.094318873,23.24432"
29/10/2003	2003	2	Remote violence	7	17	Sudan	Darfur	West Darfur	14.364	22.46173	1	Darfur Chronology; IRIN	10	8874	14.3648874	"14.3648874,22.46173"
1/11/2003	2003	2	Remote violence	7	17	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP"	0	8875	13.62639888	"13.626398875,25.35594"
1/11/2003	2003	2	Remote violence	1	12	Sudan	Darfur	North Darfur	13.62639	25.35594	2	"Darfur Chronology, AFP"	0	8876	13.62639888	"13.626398876,25.35594"
3/11/2003	2003	1	Violence against civilians	7	37	Sudan	Darfur	North Darfur	13.75	24.5	1	Darfur Chronology; IRIN	20	8877	13.758877	"13.758877,24.5"
5/11/2003	2003	2	Violence against civilians	7	37	Sudan	Darfur	Central Darfur	12.89999	23.48106	1	Darfur Chronology; AFP	88	8878	12.89999888	"12.899998878,23.48106"
8/11/2003	2003	2	Battle-No change of territory	1	13	Sudan	Darfur	Central Darfur	12.89999	23.48106	1	Darfur Chronology; AFP	4	8879	12.89999888	"12.899998879,23.48106"
8/11/2003	2003	1	Violence against civilians	7	27	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP	0	8880	13.62639888	"13.626398880,25.35594"
8/11/2003	2003	2	Violence against civilians	7	37	Sudan	Darfur	North Darfur	13.62639	25.35594	3	Darfur Chronology; Sudanile	15	8881	13.62639888	"13.626398881,25.35594"
11/11/2003	2003	1	Violence against civilians	7	27	Sudan	Darfur	North Darfur	13.62639	25.35594	2	Darfur Chronology; AFP; AP	0	8882	13.62639888	"13.626398882,25.35594"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	12.72544	22.16872	2	Darfur Chronology; HRW	4	8883	12.72544888	"12.725448883,22.16872"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	13.86673	22.21641	1	Darfur Chronology; HRW	4	8884	13.86673888	"13.866738884,22.21641"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	12.99502	21.95618	1	Darfur Chronology; HRW	4	8885	12.99502889	"12.995028885,21.95618"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	12.71182	22.5407	1	Darfur Chronology; HRW	4	8886	12.71182889	"12.711828886,22.5407"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	West Darfur	12.69532	22.05628	1	Darfur Chronology; HRW	4	8887	12.69532889	"12.695328887,22.05628"
15/11/2003	2003	3	Violence against civilians	7	37	Sudan	Darfur	Central Darfur	12.89999	23.48106	1	Darfur Chronology; AP; AFP	0	8888	12.89999889	"12.899998888,23.48106"
